"Date","Price","Open","High","Low","Change %"
"Oct 05, 2012","3.1284","3.1388","3.1493","3.1058","-0.33"
"Oct 04, 2012","3.1387","3.1639","3.1680","3.1285","-0.86"
"Oct 03, 2012","3.1658","3.1825","3.2007","3.1555","-0.57"
"Oct 02, 2012","3.1841","3.1846","3.1916","3.1622","-0.09"
"Oct 01, 2012","3.1871","3.1947","3.2156","3.1558","-0.43"
"Sep 28, 2012","3.2010","3.1918","3.2089","3.1609","0.23"
"Sep 27, 2012","3.1936","3.2230","3.2304","3.1822","-0.99"
"Sep 26, 2012","3.2256","3.2087","3.2357","3.1958","0.46"
"Sep 25, 2012","3.2109","3.2060","3.2209","3.1796","0.04"
"Sep 24, 2012","3.2097","3.1760","3.2233","3.1730","0.76"
"Sep 21, 2012","3.1855","3.1968","3.2064","3.1600","-0.41"
"Sep 20, 2012","3.1986","3.1727","3.2298","3.1672","0.73"
"Sep 19, 2012","3.1755","3.1501","3.1874","3.1335","0.76"
"Sep 18, 2012","3.1515","3.1240","3.1640","3.1194","0.81"
"Sep 17, 2012","3.1261","3.0897","3.1377","3.0837","1.05"
"Sep 14, 2012","3.0935","3.1366","3.1382","3.0840","-1.43"
"Sep 13, 2012","3.1383","3.1736","3.1895","3.1257","-1.19"
"Sep 12, 2012","3.1761","3.1689","3.1913","3.1522","0.19"
"Sep 11, 2012","3.1700","3.2240","3.2264","3.1610","-1.74"
"Sep 10, 2012","3.2260","3.1920","3.2292","3.1901","0.92"
"Sep 07, 2012","3.1966","3.2649","3.2712","3.1914","-2.19"
"Sep 06, 2012","3.2681","3.3169","3.3241","3.2553","-1.50"
"Sep 05, 2012","3.3179","3.3360","3.3715","3.3082","-0.60"
"Sep 04, 2012","3.3379","3.3223","3.3432","3.3079","0.37"
"Sep 03, 2012","3.3255","3.3088","3.3414","3.3027","0.32"
"Aug 31, 2012","3.3150","3.3557","3.3640","3.3028","-1.24"
"Aug 30, 2012","3.3567","3.3310","3.3650","3.3149","0.68"
"Aug 29, 2012","3.3340","3.2667","3.3374","3.2577","1.99"
"Aug 28, 2012","3.2689","3.2661","3.2801","3.2560","0.04"
"Aug 27, 2012","3.2675","3.2601","3.2738","3.2469","-0.09"
"Aug 24, 2012","3.2706","3.2593","3.2905","3.2466","0.29"
"Aug 23, 2012","3.2612","3.2507","3.2653","3.2266","0.25"
"Aug 22, 2012","3.2532","3.2659","3.2827","3.2449","-0.50"
"Aug 21, 2012","3.2694","3.2932","3.2965","3.2473","-0.77"
"Aug 20, 2012","3.2947","3.2937","3.3107","3.2777","-0.09"
"Aug 17, 2012","3.2978","3.2810","3.3190","3.2700","0.45"
"Aug 16, 2012","3.2830","3.3152","3.3352","3.2700","-1.09"
"Aug 15, 2012","3.3192","3.3150","3.3334","3.2969","0.09"
"Aug 14, 2012","3.3162","3.3080","3.3212","3.2900","0.07"
"Aug 13, 2012","3.3140","3.3119","3.3286","3.2971","0.00"
"Aug 10, 2012","3.3140","3.2908","3.3405","3.2872","0.63"
"Aug 09, 2012","3.2933","3.2871","3.3154","3.2687","0.16"
"Aug 08, 2012","3.2879","3.2848","3.3207","3.2712","0.21"
"Aug 07, 2012","3.2809","3.2573","3.2871","3.2441","0.72"
"Aug 06, 2012","3.2576","3.2800","3.2906","3.2420","-0.79"
"Aug 03, 2012","3.2834","3.3770","3.3818","3.2730","-2.85"
"Aug 02, 2012","3.3798","3.3560","3.3993","3.3058","0.66"
"Aug 01, 2012","3.3576","3.3447","3.3608","3.3230","0.33"
"Jul 31, 2012","3.3464","3.3555","3.3650","3.3255","-0.38"
"Jul 30, 2012","3.3591","3.3331","3.3792","3.3317","0.17"
"Jul 27, 2012","3.3533","3.3621","3.3870","3.3218","-0.46"
"Jul 26, 2012","3.3689","3.4363","3.4536","3.3517","-2.02"
