"Date","Price","Open","High","Low","Change %"
"Apr 24, 2012","81.40","81.09","81.44","80.86","0.38"
"Apr 23, 2012","81.09","81.60","81.60","80.97","-0.53"
"Apr 20, 2012","81.52","81.63","81.78","81.48","-0.13"
"Apr 19, 2012","81.63","81.32","81.74","81.27","0.38"
"Apr 18, 2012","81.32","81.07","81.56","81.01","0.31"
"Apr 17, 2012","81.06","80.41","81.11","80.37","0.82"
"Apr 16, 2012","80.41","80.92","81.00","80.30","-0.63"
"Apr 13, 2012","80.92","80.95","81.19","80.83","-0.03"
"Apr 12, 2012","80.94","81.00","81.13","80.74","-0.07"
"Apr 11, 2012","81.00","80.68","81.12","80.59","0.40"
"Apr 10, 2012","80.68","81.65","81.86","80.65","-1.18"
"Apr 09, 2012","81.64","81.30","81.67","81.23","0.00"
"Apr 06, 2012","81.64","82.22","82.56","81.33","-0.70"
"Apr 05, 2012","82.21","82.42","82.45","81.83","-0.27"
"Apr 04, 2012","82.44","82.85","82.94","82.10","-0.49"
"Apr 03, 2012","82.85","81.63","82.99","81.63","1.48"
"Apr 02, 2012","81.64","82.89","83.30","81.56","-1.48"
"Mar 30, 2012","82.87","82.29","82.88","81.84","0.70"
"Mar 29, 2012","82.29","82.84","82.87","81.92","-0.66"
"Mar 28, 2012","82.85","83.07","83.18","82.61","-0.28"
"Mar 27, 2012","83.07","83.02","83.38","82.64","0.07"
"Mar 26, 2012","83.02","82.60","83.04","82.56","0.81"
"Mar 23, 2012","82.35","82.53","82.95","81.99","-0.22"
"Mar 22, 2012","82.53","83.20","83.47","82.33","-0.80"
"Mar 21, 2012","83.20","83.67","84.10","83.14","-0.57"
"Mar 20, 2012","83.67","83.38","83.83","83.32","0.35"
"Mar 19, 2012","83.38","83.46","83.57","83.02","-0.08"
"Mar 16, 2012","83.44","83.50","83.94","83.19","-0.07"
"Mar 15, 2012","83.50","83.84","84.18","83.20","-0.40"
"Mar 14, 2012","83.83","82.96","83.91","82.96","1.06"
"Mar 13, 2012","82.96","82.38","83.08","81.97","0.71"
"Mar 12, 2012","82.38","82.35","82.43","82.11","-0.13"
"Mar 09, 2012","82.48","81.60","82.64","81.48","1.09"
"Mar 08, 2012","81.60","81.36","81.73","81.18","0.29"
"Mar 07, 2012","81.36","80.64","81.36","80.59","0.89"
"Mar 06, 2012","80.64","81.53","81.57","80.59","-1.09"
"Mar 05, 2012","81.53","81.62","81.79","81.16","-0.33"
"Mar 02, 2012","81.80","81.09","81.87","81.09","0.88"
"Mar 01, 2012","81.09","81.29","81.32","80.84","-0.24"
"Feb 29, 2012","81.29","80.49","81.38","80.26","1.00"
"Feb 28, 2012","80.48","80.47","80.79","80.02","0.01"
"Feb 27, 2012","80.47","81.48","81.49","80.14","-0.90"
"Feb 24, 2012","81.20","79.94","81.22","79.94","1.57"
"Feb 23, 2012","79.95","80.27","80.34","79.86","-0.41"
"Feb 22, 2012","80.27","79.85","80.40","79.78","0.52"
"Feb 21, 2012","79.85","79.62","79.86","79.56","0.30"
"Feb 20, 2012","79.62","79.79","79.79","79.36","0.07"
"Feb 17, 2012","79.56","78.83","79.61","78.83","0.92"
"Feb 16, 2012","78.83","78.50","78.96","78.37","0.42"
"Feb 15, 2012","78.50","78.41","78.66","78.18","0.12"
"Feb 14, 2012","78.41","77.52","78.54","77.51","1.15"
"Feb 13, 2012","77.52","77.71","77.78","77.37","-0.12"
"Feb 10, 2012","77.61","77.66","77.81","77.52","-0.06"
"Feb 09, 2012","77.66","77.07","77.73","77.04","0.76"
"Feb 08, 2012","77.07","76.77","77.19","76.72","0.39"
"Feb 07, 2012","76.77","76.57","76.96","76.53","0.27"
"Feb 06, 2012","76.57","76.57","76.80","76.50","-0.05"
"Feb 03, 2012","76.61","76.18","76.74","76.14","0.55"
"Feb 02, 2012","76.19","76.20","76.24","76.05","-0.01"
"Feb 01, 2012","76.20","76.27","76.35","76.02","-0.10"
"Jan 31, 2012","76.27","76.38","76.42","76.16","-0.13"
"Jan 30, 2012","76.38","76.74","76.78","76.22","-0.42"
"Jan 27, 2012","76.69","77.47","77.47","76.65","-1.00"
"Jan 26, 2012","77.47","77.79","77.81","77.30","-0.39"
"Jan 25, 2012","77.78","77.69","78.28","77.56","0.13"
"Jan 24, 2012","77.68","77.00","77.85","76.96","0.88"
"Jan 23, 2012","77.00","76.97","77.08","76.87","-0.02"
"Jan 20, 2012","77.02","77.08","77.30","76.92","-0.07"
"Jan 19, 2012","77.08","76.79","77.32","76.70","0.37"
"Jan 18, 2012","76.79","76.82","76.87","76.65","-0.04"
"Jan 17, 2012","76.82","76.83","76.88","76.56","-0.01"
"Jan 16, 2012","76.83","76.93","76.94","76.70","-0.18"
"Jan 13, 2012","76.96","76.79","77.01","76.67","0.22"
"Jan 12, 2012","76.79","76.87","76.98","76.67","-0.10"
"Jan 11, 2012","76.87","76.86","77.04","76.84","0.02"
"Jan 10, 2012","76.86","76.88","76.91","76.78","-0.02"
"Jan 09, 2012","76.88","76.94","77.01","76.77","-0.12"
"Jan 06, 2012","76.96","77.17","77.34","76.96","-0.27"
"Jan 05, 2012","77.17","76.72","77.25","76.66","0.58"
"Jan 04, 2012","76.72","76.74","76.83","76.61","-0.02"
"Jan 03, 2012","76.74","76.95","76.96","76.63","-0.28"
"Jan 02, 2012","76.95","77.04","77.07","76.86","0.08"
"Dec 30, 2011","76.89","77.67","77.74","76.88","-1.01"
"Dec 29, 2011","77.67","77.95","77.95","77.59","-0.35"
"Dec 28, 2011","77.95","77.88","78.04","77.57","0.08"
"Dec 27, 2011","77.88","78.01","78.03","77.80","-0.16"
"Dec 26, 2011","78.01","78.09","78.09","77.98","-0.10"
"Dec 23, 2011","78.08","78.17","78.23","78.00","-0.11"
"Dec 22, 2011","78.17","78.08","78.21","78.00","0.11"
"Dec 21, 2011","78.08","77.86","78.11","77.69","0.29"
"Dec 20, 2011","77.86","78.02","78.06","77.72","-0.20"
"Dec 19, 2011","78.02","77.82","78.16","77.80","0.32"
"Dec 16, 2011","77.77","77.85","77.96","77.62","-0.11"
"Dec 15, 2011","77.85","78.12","78.13","77.74","-0.35"
"Dec 14, 2011","78.12","77.97","78.15","77.93","0.20"
"Dec 13, 2011","77.97","77.96","78.02","77.65","0.01"
"Dec 12, 2011","77.96","77.62","78.00","77.59","0.44"
"Dec 09, 2011","77.61","77.68","77.78","77.50","-0.09"
"Dec 08, 2011","77.68","77.68","77.80","77.14","0.00"
"Dec 07, 2011","77.68","77.75","77.79","77.63","-0.09"
"Dec 06, 2011","77.75","77.81","77.86","77.64","-0.07"
"Dec 05, 2011","77.81","78.10","78.10","77.69","-0.23"
"Dec 02, 2011","77.99","77.77","78.08","77.73","0.29"
"Dec 01, 2011","77.77","77.60","77.81","77.49","0.22"
"Nov 30, 2011","77.60","77.97","78.16","77.30","-0.48"
"Nov 29, 2011","77.97","78.09","78.29","77.63","-0.15"
"Nov 28, 2011","78.09","77.68","78.24","77.58","0.47"
"Nov 25, 2011","77.73","77.18","77.79","77.18","0.70"
"Nov 24, 2011","77.18","77.28","77.28","77.02","-0.13"
"Nov 23, 2011","77.28","76.98","77.58","76.93","0.39"
"Nov 22, 2011","76.98","76.94","77.32","76.84","0.05"
"Nov 21, 2011","76.94","76.85","76.99","76.76","0.05"
"Nov 18, 2011","76.90","76.97","77.03","76.58","-0.10"
"Nov 17, 2011","76.97","77.07","77.08","76.92","-0.13"
"Nov 16, 2011","77.07","77.09","77.15","76.86","-0.02"
"Nov 15, 2011","77.09","77.10","77.50","76.91","-0.01"
"Nov 14, 2011","77.10","77.18","77.25","76.82","-0.06"
"Nov 11, 2011","77.14","77.66","77.67","77.05","-0.67"
"Nov 10, 2011","77.66","77.77","77.87","77.51","-0.14"
