"Date","Price","Open","High","Low","Change %"
"Aug 30, 2013","1.2942","1.2867","1.2963","1.2821","0.55"
"Aug 29, 2013","1.2871","1.2817","1.2904","1.2749","0.39"
"Aug 28, 2013","1.2821","1.2822","1.2916","1.2801","-0.02"
"Aug 27, 2013","1.2824","1.2731","1.2883","1.2706","0.69"
"Aug 26, 2013","1.2736","1.2788","1.2843","1.2695","-0.64"
"Aug 23, 2013","1.2818","1.2767","1.2884","1.2721","0.36"
"Aug 22, 2013","1.2772","1.2744","1.2815","1.2706","0.22"
"Aug 21, 2013","1.2744","1.2528","1.2757","1.2519","1.69"
"Aug 20, 2013","1.2532","1.2390","1.2576","1.2376","1.11"
"Aug 19, 2013","1.2394","1.2329","1.2412","1.2246","0.44"
"Aug 16, 2013","1.2340","1.2384","1.2425","1.2296","-0.38"
"Aug 15, 2013","1.2387","1.2453","1.2508","1.2335","-0.55"
"Aug 14, 2013","1.2456","1.2547","1.2567","1.2415","-0.80"
"Aug 13, 2013","1.2556","1.2473","1.2605","1.2469","0.60"
"Aug 12, 2013","1.2481","1.2435","1.2517","1.2407","0.34"
"Aug 09, 2013","1.2439","1.2484","1.2530","1.2402","-0.39"
"Aug 08, 2013","1.2488","1.2539","1.2610","1.2421","-0.45"
"Aug 07, 2013","1.2544","1.2655","1.2689","1.2498","-0.91"
"Aug 06, 2013","1.2659","1.2778","1.2786","1.2621","-0.96"
"Aug 05, 2013","1.2782","1.2943","1.2983","1.2767","0.13"
"Aug 02, 2013","1.2766","1.2666","1.2797","1.2598","0.70"
"Aug 01, 2013","1.2677","1.2519","1.2736","1.2513","1.22"
"Jul 31, 2013","1.2524","1.2516","1.2610","1.2463","0.02"
"Jul 30, 2013","1.2521","1.2444","1.2572","1.2432","0.59"
"Jul 29, 2013","1.2447","1.2369","1.2483","1.2343","0.66"
"Jul 26, 2013","1.2366","1.2369","1.2417","1.2333","-0.04"
"Jul 25, 2013","1.2371","1.2606","1.2610","1.2329","-1.87"
"Jul 24, 2013","1.2607","1.2500","1.2655","1.2475","0.82"
"Jul 23, 2013","1.2504","1.2544","1.2573","1.2478","-0.35"
"Jul 22, 2013","1.2548","1.2594","1.2674","1.2528","-0.46"
"Jul 19, 2013","1.2606","1.2649","1.2688","1.2509","-0.40"
"Jul 18, 2013","1.2656","1.2634","1.2743","1.2607","0.10"
"Jul 17, 2013","1.2643","1.2665","1.2761","1.2588","-0.21"
"Jul 16, 2013","1.2669","1.2804","1.2834","1.2650","-1.08"
"Jul 15, 2013","1.2807","1.2837","1.2935","1.2771","-0.35"
"Jul 12, 2013","1.2852","1.2729","1.2905","1.2687","0.93"
"Jul 11, 2013","1.2734","1.2757","1.2878","1.2544","-0.23"
"Jul 10, 2013","1.2763","1.2731","1.2857","1.2679","0.24"
"Jul 09, 2013","1.2733","1.2816","1.2886","1.2677","-0.68"
"Jul 08, 2013","1.2820","1.2980","1.3001","1.2783","-1.18"
"Jul 05, 2013","1.2973","1.2762","1.3012","1.2749","1.62"
"Jul 04, 2013","1.2766","1.2849","1.2889","1.2718","-0.66"
"Jul 03, 2013","1.2851","1.2898","1.2973","1.2832","-0.40"
"Jul 02, 2013","1.2902","1.2776","1.2927","1.2767","0.92"
"Jul 01, 2013","1.2784","1.2907","1.2976","1.2765","-1.04"
"Jun 28, 2013","1.2919","1.2824","1.2976","1.2780","0.70"
"Jun 27, 2013","1.2829","1.2825","1.2878","1.2729","-0.02"
"Jun 26, 2013","1.2831","1.2907","1.2959","1.2718","-0.67"
"Jun 25, 2013","1.2917","1.2897","1.2994","1.2822","0.12"
"Jun 24, 2013","1.2901","1.2870","1.3018","1.2827","0.05"
"Jun 21, 2013","1.2895","1.2887","1.2992","1.2804","0.05"
"Jun 20, 2013","1.2889","1.2657","1.2969","1.2649","1.79"
"Jun 19, 2013","1.2662","1.2516","1.2740","1.2412","1.15"
"Jun 18, 2013","1.2518","1.2503","1.2585","1.2461","0.09"
"Jun 17, 2013","1.2507","1.2421","1.2554","1.2343","0.66"
"Jun 14, 2013","1.2425","1.2344","1.2443","1.2287","0.62"
"Jun 13, 2013","1.2348","1.2511","1.2663","1.2321","-1.33"
"Jun 12, 2013","1.2514","1.2694","1.2825","1.2458","-1.45"
"Jun 11, 2013","1.2698","1.2647","1.2889","1.2636","0.36"
"Jun 10, 2013","1.2653","1.2729","1.2789","1.2617","-0.20"
"Jun 07, 2013","1.2678","1.2458","1.2727","1.2446","1.72"
"Jun 06, 2013","1.2464","1.2538","1.2658","1.2335","-0.65"
"Jun 05, 2013","1.2545","1.2470","1.2616","1.2401","0.57"
"Jun 04, 2013","1.2474","1.2358","1.2555","1.2329","0.90"
"Jun 03, 2013","1.2363","1.2528","1.2592","1.2312","-1.85"
"May 31, 2013","1.2596","1.2378","1.2604","1.2337","1.70"
"May 30, 2013","1.2386","1.2346","1.2496","1.2302","0.28"
"May 29, 2013","1.2352","1.2379","1.2427","1.2247","-0.27"
"May 28, 2013","1.2385","1.2364","1.2409","1.2300","0.14"
"May 27, 2013","1.2368","1.2346","1.2406","1.2309","0.14"
"May 24, 2013","1.2351","1.2285","1.2405","1.2247","0.48"
"May 23, 2013","1.2292","1.2373","1.2490","1.2234","-0.72"
"May 22, 2013","1.2381","1.2240","1.2411","1.2183","1.14"
"May 21, 2013","1.2241","1.2234","1.2321","1.2171","0.04"
"May 20, 2013","1.2236","1.2382","1.2391","1.2217","-1.31"
"May 17, 2013","1.2399","1.2256","1.2407","1.2223","1.13"
"May 16, 2013","1.2260","1.2120","1.2289","1.2085","1.06"
"May 15, 2013","1.2132","1.2195","1.2235","1.2108","-0.54"
"May 14, 2013","1.2198","1.2115","1.2225","1.2041","0.63"
"May 13, 2013","1.2122","1.2074","1.2155","1.2018","0.62"
"May 10, 2013","1.2047","1.1901","1.2111","1.1874","1.09"
"May 09, 2013","1.1917","1.1899","1.1974","1.1786","0.12"
"May 08, 2013","1.1903","1.1822","1.1964","1.1804","0.66"
"May 07, 2013","1.1825","1.1740","1.1873","1.1729","0.69"
