"Date","Price","Open","High","Low","Change %"
"Mar 29, 2012","0.9629","0.9624","0.9707","0.9606","0.06"
"Mar 28, 2012","0.9623","0.9565","0.9660","0.9555","0.68"
"Mar 27, 2012","0.9558","0.9493","0.9568","0.9467","0.71"
"Mar 26, 2012","0.9491","0.9553","0.9592","0.9478","-0.68"
"Mar 23, 2012","0.9556","0.9614","0.9651","0.9535","-0.68"
"Mar 22, 2012","0.9621","0.9573","0.9675","0.9534","0.59"
"Mar 21, 2012","0.9565","0.9545","0.9596","0.9494","0.20"
"Mar 20, 2012","0.9546","0.9425","0.9563","0.9406","1.28"
"Mar 19, 2012","0.9425","0.9441","0.9474","0.9395","-0.16"
"Mar 16, 2012","0.9440","0.9491","0.9521","0.9430","-0.59"
"Mar 15, 2012","0.9496","0.9566","0.9597","0.9470","-0.74"
"Mar 14, 2012","0.9567","0.9488","0.9593","0.9467","0.92"
"Mar 13, 2012","0.9480","0.9511","0.9539","0.9464","-0.37"
"Mar 12, 2012","0.9515","0.9465","0.9549","0.9451","0.60"
"Mar 09, 2012","0.9458","0.9391","0.9465","0.9373","0.66"
"Mar 08, 2012","0.9396","0.9446","0.9493","0.9367","-0.50"
"Mar 07, 2012","0.9443","0.9476","0.9516","0.9435","-0.38"
"Mar 06, 2012","0.9479","0.9374","0.9500","0.9348","1.11"
"Mar 05, 2012","0.9375","0.9310","0.9385","0.9303","0.64"
"Mar 02, 2012","0.9315","0.9246","0.9322","0.9239","0.66"
"Mar 01, 2012","0.9254","0.9318","0.9326","0.9244","-0.65"
"Feb 29, 2012","0.9315","0.9283","0.9332","0.9207","0.37"
"Feb 28, 2012","0.9281","0.9295","0.9321","0.9266","-0.16"
"Feb 27, 2012","0.9296","0.9335","0.9389","0.9269","-0.55"
"Feb 24, 2012","0.9347","0.9329","0.9356","0.9294","0.17"
"Feb 23, 2012","0.9331","0.9404","0.9439","0.9326","-0.76"
"Feb 22, 2012","0.9402","0.9377","0.9431","0.9354","0.30"
"Feb 21, 2012","0.9374","0.9291","0.9389","0.9289","0.83"
"Feb 20, 2012","0.9297","0.9281","0.9312","0.9241","-0.41"
"Feb 17, 2012","0.9335","0.9294","0.9357","0.9255","0.40"
"Feb 16, 2012","0.9298","0.9348","0.9395","0.9277","-0.52"
"Feb 15, 2012","0.9347","0.9355","0.9378","0.9274","-0.18"
"Feb 14, 2012","0.9364","0.9313","0.9408","0.9306","0.54"
"Feb 13, 2012","0.9314","0.9347","0.9365","0.9273","-0.69"
"Feb 10, 2012","0.9379","0.9270","0.9404","0.9262","1.18"
"Feb 09, 2012","0.9270","0.9257","0.9313","0.9234","0.05"
"Feb 08, 2012","0.9265","0.9253","0.9287","0.9217","0.12"
"Feb 07, 2012","0.9254","0.9320","0.9346","0.9235","-0.74"
"Feb 06, 2012","0.9323","0.9290","0.9362","0.9277","0.41"
"Feb 03, 2012","0.9285","0.9331","0.9372","0.9260","-0.55"
"Feb 02, 2012","0.9336","0.9340","0.9364","0.9292","-0.10"
"Feb 01, 2012","0.9345","0.9418","0.9465","0.9305","-0.81"
