"Date","Price","Open","High","Low","Change %"
"Sep 21, 2012","5.7449","5.7480","5.7540","5.7124","-0.06"
"Sep 20, 2012","5.7485","5.7120","5.7697","5.7056","0.62"
"Sep 19, 2012","5.7132","5.7119","5.7370","5.6950","-0.01"
"Sep 18, 2012","5.7136","5.6813","5.7208","5.6804","0.53"
"Sep 17, 2012","5.6837","5.6768","5.6980","5.6588","0.10"
"Sep 14, 2012","5.6779","5.7381","5.7437","5.6600","-1.08"
"Sep 13, 2012","5.7397","5.7782","5.7973","5.7312","-0.69"
"Sep 12, 2012","5.7798","5.7958","5.8141","5.7599","-0.31"
"Sep 11, 2012","5.7978","5.8398","5.8438","5.7883","-0.73"
"Sep 10, 2012","5.8407","5.8163","5.8422","5.8130","0.46"
"Sep 07, 2012","5.8139","5.8985","5.9010","5.8110","-1.45"
"Sep 06, 2012","5.8994","5.9121","5.9316","5.8880","-0.24"
"Sep 05, 2012","5.9136","5.9282","5.9588","5.9007","-0.28"
"Sep 04, 2012","5.9304","5.9165","5.9340","5.8989","0.22"
"Sep 03, 2012","5.9172","5.9272","5.9331","5.9070","-0.12"
"Aug 31, 2012","5.9246","5.9556","5.9627","5.8949","-0.55"
"Aug 30, 2012","5.9575","5.9462","5.9659","5.9287","0.18"
"Aug 29, 2012","5.9468","5.9283","5.9509","5.9240","0.30"
"Aug 28, 2012","5.9292","5.9584","5.9749","5.9213","-0.50"
"Aug 27, 2012","5.9589","5.9531","5.9630","5.9398","0.09"
"Aug 24, 2012","5.9533","5.9267","5.9660","5.9241","0.43"
"Aug 23, 2012","5.9276","5.9438","5.9466","5.9140","-0.29"
"Aug 22, 2012","5.9450","5.9693","5.9912","5.9387","-0.43"
"Aug 21, 2012","5.9706","6.0303","6.0323","5.9612","-1.00"
"Aug 20, 2012","6.0312","6.0296","6.0552","6.0183","-0.10"
"Aug 17, 2012","6.0373","6.0246","6.0587","6.0118","0.19"
"Aug 16, 2012","6.0259","6.0557","6.0728","6.0154","-0.50"
"Aug 15, 2012","6.0562","6.0380","6.0690","6.0280","0.26"
"Aug 14, 2012","6.0403","6.0340","6.0425","6.0081","0.08"
"Aug 13, 2012","6.0354","6.0601","6.0699","6.0134","-0.34"
"Aug 10, 2012","6.0562","6.0467","6.0798","6.0412","0.14"
"Aug 09, 2012","6.0480","6.0191","6.0669","6.0070","0.46"
"Aug 08, 2012","6.0202","6.0030","6.0378","6.0007","0.27"
"Aug 07, 2012","6.0040","6.0009","6.0136","5.9808","0.03"
"Aug 06, 2012","6.0020","6.0098","6.0302","5.9787","-0.11"
"Aug 03, 2012","6.0085","6.1076","6.1163","6.0032","-1.66"
"Aug 02, 2012","6.1097","6.0872","6.1321","5.9975","0.35"
"Aug 01, 2012","6.0883","6.0477","6.0913","6.0302","0.67"
"Jul 31, 2012","6.0476","6.0648","6.0729","6.0334","-0.31"
"Jul 30, 2012","6.0663","6.0272","6.0842","6.0243","0.46"
"Jul 27, 2012","6.0386","6.0544","6.0763","6.0024","-0.29"
"Jul 26, 2012","6.0562","6.1158","6.1381","6.0323","-1.00"
"Jul 25, 2012","6.1176","6.1683","6.1716","6.1115","-0.83"
"Jul 24, 2012","6.1688","6.1389","6.1766","6.1267","0.48"
"Jul 23, 2012","6.1395","6.1384","6.1646","6.1238","0.32"
"Jul 20, 2012","6.1201","6.0561","6.1256","6.0541","1.05"
"Jul 19, 2012","6.0568","6.0555","6.0824","6.0357","0.01"
"Jul 18, 2012","6.0559","6.0516","6.0888","6.0448","0.06"
"Jul 17, 2012","6.0523","6.0617","6.1044","6.0400","-0.17"
"Jul 16, 2012","6.0625","6.0669","6.1100","6.0523","-0.20"
