"_rowid","Currency__","Price","Price_Date","Return","Stamp"
"130","USD","140.13","2013-09-13 00:00:02","0.408341708542714","2013-09-13 00:00:00"
"131","USD","135.69","2013-09-20 00:00:40","-0.0316848640548062","2013-09-20 00:00:00"
"132","USD","139.89439","2013-09-27 00:00:08","0.0309852605203036","2013-09-27 00:00:00"
"133","USD","132.68798","2013-10-04 00:00:35","-0.0515132165056796","2013-10-04 00:00:00"
"134","USD","141.01","2013-10-11 00:00:03","0.0627187180029418","2013-10-11 00:00:00"
"135","USD","165","2013-10-18 00:00:09","0.170129778029927","2013-10-18 00:00:00"
"136","USD","194.105","2013-10-25 00:00:40","0.176393939393939","2013-10-25 00:00:00"
"137","USD","212.2495","2013-11-01 00:02:32","0.0934777568841608","2013-11-01 00:00:00"
"138","USD","333.438","2013-11-08 00:00:37","0.570971898638159","2013-11-08 00:00:00"
"139","USD","321.61266","2013-11-15 00:00:16","-0.0354648840264157","2013-11-15 00:00:00"
"140","USD","703.45621","2013-11-22 00:00:42","1.18727773340763","2013-11-22 00:00:00"
"141","USD","1189.99","2013-11-29 00:00:10","0.691633371180276","2013-11-29 00:00:00"
