"_rowid","Currency__","Price","Price_Date","Return","Stamp"
"257","USD","0.783","2011-04-11 15:03:53","0.000127730233746314","2011-04-11 15:00:00"
"258","USD","0.7899","2011-04-11 16:05:52","0.00881226053639849","2011-04-11 16:00:00"
"259","USD","0.7787","2011-04-11 17:09:50","-0.0141790100012661","2011-04-11 17:00:00"
"260","USD","0.799","2011-04-11 18:00:40","0.0260690895081547","2011-04-11 18:00:00"
"261","USD","0.79","2011-04-11 19:45:51","-0.0112640801001252","2011-04-11 19:00:00"
"262","USD","0.771","2011-04-11 20:16:50","-0.0240506329113924","2011-04-11 20:00:00"
"263","USD","0.79","2011-04-11 21:04:22","0.0246433203631647","2011-04-11 21:00:00"
"264","USD","0.79","2011-04-11 22:01:27","0","2011-04-11 22:00:00"
"265","USD","0.7899","2011-04-11 23:38:09","-0.000126582278480999","2011-04-11 23:00:00"
"266","USD","0.83","2011-04-12 00:00:57","0.0507659197366754","2011-04-12 00:00:00"
"267","USD","0.85","2011-04-12 01:05:57","0.0240963855421687","2011-04-12 01:00:00"
"268","USD","0.8848","2011-04-12 02:09:01","0.0409411764705883","2011-04-12 02:00:00"
"269","USD","0.84","2011-04-12 03:56:39","-0.0506329113924051","2011-04-12 03:00:00"
"270","USD","0.8264","2011-04-12 04:16:04","-0.0161904761904761","2011-04-12 04:00:00"
"271","USD","0.8484","2011-04-12 05:11:35","0.026621490803485","2011-04-12 05:00:00"
"272","USD","0.8441","2011-04-12 06:09:29","-0.00506836397925516","2011-04-12 06:00:00"
"273","USD","0.828","2011-04-12 07:08:37","-0.0190735694822888","2011-04-12 07:00:00"
"274","USD","0.8311","2011-04-12 08:20:05","0.00374396135265699","2011-04-12 08:00:00"
"275","USD","0.853","2011-04-12 09:13:15","0.0263506196606907","2011-04-12 09:00:00"
"276","USD","0.8674","2011-04-12 10:04:15","0.0168815943728018","2011-04-12 10:00:00"
"277","USD","0.88918","2011-04-12 11:00:16","0.0251095227115518","2011-04-12 11:00:00"
"278","USD","0.8899","2011-04-12 12:06:09","0.00080973481184918","2011-04-12 12:00:00"
"279","USD","0.8652","2011-04-12 13:04:04","-0.0277559276323183","2011-04-12 13:00:00"
"280","USD","0.89","2011-04-12 14:04:54","0.0286638927415627","2011-04-12 14:00:00"
"281","USD","0.8801","2011-04-12 15:00:56","-0.011123595505618","2011-04-12 15:00:00"
"282","USD","0.86791","2011-04-12 16:04:16","-0.0138506987842291","2011-04-12 16:00:00"
"283","USD","0.86","2011-04-12 17:10:23","-0.00911384821006783","2011-04-12 17:00:00"
"284","USD","0.86","2011-04-12 18:08:23","0","2011-04-12 18:00:00"
"285","USD","0.8601","2011-04-12 19:22:18","0.000116279069767429","2011-04-12 19:00:00"
"286","USD","0.898","2011-04-12 20:21:58","0.0440646436460877","2011-04-12 20:00:00"
"287","USD","0.8636","2011-04-12 21:07:23","-0.0383073496659243","2011-04-12 21:00:00"
"288","USD","0.9","2011-04-12 22:20:29","0.0421491431218156","2011-04-12 22:00:00"
"289","USD","0.8999","2011-04-12 23:07:50","-0.000111111111111099","2011-04-12 23:00:00"
"290","USD","0.889","2011-04-13 00:00:15","-0.01211245693966","2011-04-13 00:00:00"
"291","USD","0.9676","2011-04-13 01:08:38","0.088413948256468","2011-04-13 01:00:00"
"292","USD","0.9799","2011-04-13 02:00:14","0.0127118644067796","2011-04-13 02:00:00"
"293","USD","0.92031","2011-04-13 03:39:34","-0.0608123277885499","2011-04-13 03:00:00"
"294","USD","0.9204","2011-04-13 04:18:34","9.7793134921966e-05","2011-04-13 04:00:00"
"295","USD","0.95","2011-04-13 05:01:40","0.0321599304650152","2011-04-13 05:00:00"
"296","USD","0.9271","2011-04-13 06:04:43","-0.0241052631578947","2011-04-13 06:00:00"
"297","USD","0.92739","2011-04-13 07:04:09","0.000312803365332772","2011-04-13 07:00:00"
"298","USD","0.92001","2011-04-13 08:06:38","-0.00795781709960217","2011-04-13 08:00:00"
"299","USD","0.92","2011-04-13 09:07:21","-1.0869447071178e-05","2011-04-13 09:00:00"
"300","USD","0.93","2011-04-13 10:01:44","0.0108695652173913","2011-04-13 10:00:00"
"301","USD","0.9398","2011-04-13 11:06:19","0.0105376344086021","2011-04-13 11:00:00"
"302","USD","0.9225","2011-04-13 12:09:20","-0.018408171951479","2011-04-13 12:00:00"
"303","USD","0.9225","2011-04-13 13:08:27","0","2011-04-13 13:00:00"
